sep=;
regcode;sepa;name;name_before_quotes;name_in_quotes;name_after_quotes;without_quotes;regtype;regtype_text;type;type_text;registered;terminated;closed;address;index;addressid;region;city;atvk;reregistration_term
40003927537;LV58ZZZ40003927537;"Sabiedrība ar ierobežotu atbildību ""Energia""";Sabiedrība ar ierobežotu atbildību;Energia;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-05-31;2017-05-17;L;Rīga, Stabu iela 95 - 25;1009;113596588;0;100003003;0010000;
40003017371;LV75ZZZ40003017371;"SIA ""LĪVA SIGULDĀ""";SIA;LĪVA SIGULDĀ;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-08-27;2017-05-17;L;Siguldas nov., Sigulda, Krišjāņa Barona iela 29A;2150;103724298;100015380;100003591;0801615;
40002167817;LV55ZZZ40002167817;"IK ""NTulkojumi""";IK;NTulkojumi;"";0;K;Komercreģistrs;IK;Individuālais komersants;2013-04-15;; ;Krimuldas nov., Krimuldas pag., Turaida, Rožu iela 2 - 14;2150;118173453;100015926;0;0806968;
42403042688;LV64ZZZ42403042688;"Sabiedrība ar ierobežotu atbildību ""Snow Cat Dreamworks""";Sabiedrība ar ierobežotu atbildību;Snow Cat Dreamworks;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-03-05;; ;Ogres nov., Ogre, Mālkalnes prospekts 4 - 60;5001;114956263;100015356;100003470;0740201;
50002128351;LV30ZZZ50002128351;"IK ""Amarana Design""";IK;Amarana Design;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-06-07;; ;Rīga, Putnu iela 27 - 1;1058;113450550;0;100003003;0010000;
40103146791;LV10ZZZ40103146791;"Sabiedrība ar ierobežotu atbildību ""JU VATO""";Sabiedrība ar ierobežotu atbildību;JU VATO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-12-20;2015-02-12;L;Rīga, Kalmju iela 1;1023;102673233;0;100003003;0010000;
50002142711;LV19ZZZ50002142711;IK ARDIKO;IK;ARDIKO;"";1;K;Komercreģistrs;IK;Individuālais komersants;2008-12-15;; ;Rīga, Kalsnavas iela 2C - 1;1035;112594917;0;100003003;0010000;
40103469068;;"SIA ""POZITEL""";SIA;POZITEL;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-10-13;2013-12-12;L;Rīga, Pulkveža Brieža iela 8-1;1010;113128623;0;100003003;0010000;
50008225561;LV74ZZZ50008225561;"""ŠKUTĀNA DEJU SKOLA""";"";ŠKUTĀNA DEJU SKOLA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2014-06-18;; ;Salaspils nov., Salaspils, Līvzemes iela 5;2169;101275060;100015485;100003575;0801211;
40103688215;LV44ZZZ40103688215;"Sabiedrība ar ierobežotu atbildību ""ORGI""";Sabiedrība ar ierobežotu atbildību;ORGI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-07-04;2015-12-01;L;Rīga, Andrejostas iela 4;1045;101815215;0;100003003;0010000;
40008202054;LV57ZZZ40008202054;"""Studio Legis""";"";Studio Legis;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2012-11-28;; ;Rīga, Bauskas iela 207 - 26;1076;111902440;0;100003003;0010000;
40008244626;LV63ZZZ40008244626;BASE;"";BASE;"";1;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2015-11-20;; ;Rīga, Strēlnieku iela 4A;1010;102000970;0;100003003;0010000;
50103646571;LV43ZZZ50103646571;"SIA ""S REZ""";SIA;S REZ;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-03-11;2019-01-14;L;Rīga, Slokas iela 77 - 2A;1007;117501392;0;100003003;0010000;
40008091243;LV86ZZZ40008091243;"""Starptautiskās izglītības konsultanti""";"";Starptautiskās izglītības konsultanti;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2005-05-23;; ;Rīga, Elizabetes iela 10B - 2;1010;111197328;0;100003003;0010000;
40103672604;LV76ZZZ40103672604;"Sabiedrība ar ierobežotu atbildību ""AVCeltnieks""";Sabiedrība ar ierobežotu atbildību;AVCeltnieks;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-05-20;2019-01-14;L;Olaines nov., Olaine, Zeiferta iela 16 - 8;2114;114923467;100016077;100003567;0801009;
40008070646;LV07ZZZ40008070646;"Sporta klubs ""B-VIRUS""";Sporta klubs;B-VIRUS;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2002-10-22;; ;Rīga, Vidrižu iela 6 - 2;1006;113642662;0;100003003;0010000;
40103752558;LV53ZZZ40103752558;"Sabiedrība ar ierobežotu atbildību ""AISH Art""";Sabiedrība ar ierobežotu atbildību;AISH Art;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-01-28;2017-05-17;L;Rīga, Krišjāņa Valdemāra iela 33 - 42;1010;113044952;0;100003003;0010000;
40003297504;LV59ZZZ40003297504;"Sabiedrība ar ierobežotu atbildību firma ""BARN""";Sabiedrība ar ierobežotu atbildību firma;BARN;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1996-06-10;2017-05-17;L;Rīga, Ģertrūdes iela 99 k-1 - 30;1009;111243306;0;100003003;0010000;
40003978355;LV37ZZZ40003978355;"Sabiedrība ar ierobežotu atbildību ""BI services""";Sabiedrība ar ierobežotu atbildību;BI services;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-12-14;2017-05-17;L;Rīga, Ādmiņu iela 4;1009;101812572;0;100003003;0010000;
40003891865;LV89ZZZ40003891865;"Sabiedrība ar ierobežotu atbildību ""Biznesa centrs Lidosta""";Sabiedrība ar ierobežotu atbildību;Biznesa centrs Lidosta;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-01-24;2017-05-17;L;"Mārupes nov., Lidosta ""Rīga"", Ziemeļu iela 12";1053;105393734;100016028;0;0807600;
40008091205;;"""Aktīva dzīve""";"";Aktīva dzīve;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2005-05-23;2013-12-14;L;Daugavpils, Alejas iela 68-27;5400;116715147;0;100003011;0050000;
40003766689;LV70ZZZ40003766689;"SIA ""BUTIK""";SIA;BUTIK;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-09-07;2017-05-17;L;Olaines nov., Olaines pag., Jaunolaine, Pionieru iela 30;2127;101313980;100016077;0;0808000;
40003635902;LV34ZZZ40003635902;"Sabiedrība ar ierobežotu atbildību ""BŪVFIRMA ARGUS NAMI""";Sabiedrība ar ierobežotu atbildību;BŪVFIRMA ARGUS NAMI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-06-27;2017-05-17;L;"Stopiņu nov., ""Kalsoni"" I";2130;100015460;100015460;0;0809600;
50103677181;LV13ZZZ50103677181;"SIA ""Minitor""";SIA;Minitor;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-05-31;2017-05-17;L;Liepāja, Lāčplēša iela 25 - 8;3401;115205860;0;100003044;0170000;
41502030903;"";"IK ""STENS G.""";IK;STENS G.;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-09-01;2012-04-03;L;Krāslavas nov., Skaistas pag., Skaista, Liepu iela 9;5671;101151602;100015315;0;0600288;
40003839569;LV52ZZZ40003839569;"Sabiedrība ar ierobežotu atbildību ""Cita Dimensija""";Sabiedrība ar ierobežotu atbildību;Cita Dimensija;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-07-10;2017-05-17;L;Ķekavas nov., Ķekavas pag., Ķekava, Nākotnes iela 36/14-85;2123;100390300;100015950;0;0807000;
51502031031;"";"IK ""Kurs-D""";IK;Kurs-D;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-10-08;2012-05-17;L;Daugavpils, Raiņa iela 12-8;5401;116628357;0;100003011;0050000;
44102024612;LV34ZZZ44102024612;"""MAGNUM 1"" individuālais komersants";"";MAGNUM 1;individuālais komersants;0;K;Komercreģistrs;IK;Individuālais komersants;2004-09-21;; ;Alūksnes nov., Alūksne, Jāņkalna iela 49 - 6;4301;115308502;100015694;100003108;0360100;
40008093085;LV16ZZZ40008093085;"Politisko partiju apvienība ""Saskaņas Centrs""";Politisko partiju apvienība;Saskaņas Centrs;"";0;P;Politisko partiju reģistrs;PPA;Politisko partiju apvienība;2005-07-29;; ;Rīga, Jēkaba iela 16-212;1811;105871206;0;100003003;0010000;
40103502080;LV22ZZZ40103502080;"Sabiedrība ar ierobežotu atbildību ""Tifany Service""";Sabiedrība ar ierobežotu atbildību;Tifany Service;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-01-18;2017-04-12;L;Rīga, Višķu iela 14B;1063;102021326;0;100003003;0010000;
41502031044;"";"IK ""ROKO-compani""";IK;ROKO-compani;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-10-15;2012-03-21;L;Daugavpils nov., Naujenes pag., Krauja, Meža iela 4-109;5451;115711827;100015805;0;0440274;
41502031148;"";"IK ""NOKS""";IK;NOKS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-11-26;2012-08-27;L;Daugavpils, Garā iela 26;5415;102540614;0;100003011;0050000;
53202005061;LV64ZZZ53202005061;"Gulbenes pilsētas K.Birznieka individuālais uzņēmums ""OZOLDRAVAS""";Gulbenes pilsētas K.Birznieka individuālais uzņēmums;OZOLDRAVAS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1996-04-11;2018-12-27;L;"Gulbenes nov., Gulbene, ""Avotiņi""";4401;103753913;100015854;100003212;0500201;
40001016583;LV14ZZZ40001016583;"Ķūļciema pagasta zemnieka saimniecība ""Vairogi""";Ķūļciema pagasta zemnieka saimniecība;Vairogi;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;2008-02-27;; ;Tukuma nov., Tukums, Veļķu iela 18;3101;101220046;100016261;100003671;0900100;
40002051321;LV28ZZZ40002051321;"Edvīna Kello Rīgas pilsētas individuālais uzņēmums ""AKVARIUS""";Edvīna Kello Rīgas pilsētas individuālais uzņēmums;AKVARIUS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1996-06-20;; ;Rīga, Kreimeņu iela 2 - 12;1015;112454931;0;100003003;0010000;
40008264478;LV81ZZZ40008264478;"""KALKUNA NOVA""";"";KALKUNA NOVA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2017-05-15;; ;Daugavpils nov., Kalkūnes pag., Kalkūni, Kalkūnes iela 11 - 4;5449;115725941;100015805;0;0440260;
40002105268;LV11ZZZ40002105268;"""SPA SERVISS VELANA"" IK";"";SPA SERVISS VELANA;IK;0;K;Komercreģistrs;IK;Individuālais komersants;2004-08-03;; ;Olaines nov., Olaine, Stacijas iela 10 - 39;2114;110069810;100016077;100003567;0800900;
43201003593;LV42ZZZ43201003593;"Alūksnes rajona Jaunlaicenes pagasta zemnieku saimniecība ""DAUGUĻI""";Alūksnes rajona Jaunlaicenes pagasta zemnieku saimniecība;DAUGUĻI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-03-03;; ;"Alūksnes nov., Jaunlaicenes pag., ""Dauguļi""";4336;102781666;100015694;0;0366000;
40002093876;LV08ZZZ40002093876;"Individuālais komersants ""R. Jahošs""";Individuālais komersants;R. Jahošs;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-01-17;2017-05-17;L;Siguldas nov., Sigulda, Egļu iela 4 - 4;2150;110868393;100015380;100003591;0801615;
40002184107;LV23ZZZ40002184107;VV Saimnieks, IK;"";VV Saimnieks,;IK;1;K;Komercreģistrs;IK;Individuālais komersants;2019-01-07;; ;Ādažu nov., Stapriņi, Vidus iela 4;2164;104993493;100015493;0;0804400;
40008083848;LV28ZZZ40008083848;"""JAUNATNES ATTĪSTĪBAS UN SADARBĪBAS MULTIKULTURĀLĀ APVIENĪBA""";"";JAUNATNES ATTĪSTĪBAS UN SADARBĪBAS MULTIKULTURĀLĀ APVIENĪBA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-08-04;; ;Rīga, Tīnūžu iela 6 - 2;1021;113390023;0;100003003;0010000;
40008110578;LV95ZZZ40008110578;"""OM DANCE PLANET""";"";OM DANCE PLANET;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2007-01-26;; ;Rīga, Rīvas iela 2 - 36;1064;113977242;0;100003003;0010000;
40008162508;LV23ZZZ40008162508;"""Ļoti laba Biedrība""";"";Ļoti laba Biedrība;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2010-07-09;; ;Jelgavas nov., Vircavas pag., Vircava, Platones iela 3 - 1;3020;115514102;100015895;0;0540292;
49201011612;LV54ZZZ49201011612;"Edolfa zemnieku saimniecība ""PUMPURI""";Edolfa zemnieku saimniecība;PUMPURI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-11-27;2015-12-03;L;"Kandavas nov., Vānes pag., ""Pumpuri""";"";100014233;100014098;0;0908800;
40002105446;LV55ZZZ40002105446;IK ESM Serviss;IK ESM Serviss;"";"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-08-06;; ;Rīga, Gaiļezera iela 4 - 245;1079;112719888;0;100003003;0010000;
40103262477;;"SIA ""Billerud Wood Supply""";SIA;Billerud Wood Supply;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-12-03;2013-12-14;R;"Stopiņu nov., Dreiliņi, ""Jaunbūmaņi""";2130;105671714;100015460;0;0809600;
44103111809;LV49ZZZ44103111809;"SIA ""Vectomēni Arto""";SIA;Vectomēni Arto;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-17;; ;"Burtnieku nov., Ēveles pag., ""Vectomēni""";4712;103586986;100015524;0;0967154;
41502032073;"";"IK ""SEKRET""";IK;SEKRET;"";0;K;Komercreģistrs;IK;Individuālais komersants;2010-08-06;2012-04-03;L;Daugavpils, Saules iela 67-7;5401;116184161;0;100003011;0050000;
51502032111;"";"IK ""LESI""";IK;LESI;"";0;K;Komercreģistrs;IK;Individuālais komersants;2010-08-17;2012-10-25;L;Dagdas nov., Dagda, Daugavpils iela 13-5;5674;110324685;100015790;100003278;0601009;
41702001150;LV12ZZZ41702001150;"SIA ""SEV Prima""";SIA;SEV Prima;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-09-24;; ;Jelgava, Cepļu iela 17A;3002;101758240;0;100003028;0090000;
40003724651;LV02ZZZ40003724651;"Sabiedrība ar ierobežotu atbildību ""AmberNet""";Sabiedrība ar ierobežotu atbildību;AmberNet;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-01-28;2015-02-12;L;Rīga, Alauksta iela 12-5;1009;112014241;0;100003003;0010000;
40008103345;LV28ZZZ40008103345;"Mednieku klubs ""MĒRDZENE""";Mednieku klubs;MĒRDZENE;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2006-06-12;; ;Kārsavas nov., Mērdzenes pag., Mērdzene;5726;100153153;100015901;0;0687200;
40203142620;LV54ZZZ40203142620;"SIA ""PE Apsaimniekotājs""";SIA;PE Apsaimniekotājs;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-05-10;; ;Rīga, Margrietas iela 14 - 3;1046;112534886;0;100003003;0010000;
40008265736;LV65ZZZ40008265736;"""Rāceņu 4 apsaimniekotājs""";"";Rāceņu 4 apsaimniekotājs;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2017-06-26;; ;Rīga, Rāceņu iela 4 - 6;1058;114005721;0;100003003;0010000;
40003751382;LV42ZZZ40003751382;"SIA ""EIRO AKTĪVS""";SIA;EIRO AKTĪVS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-06-21;2015-02-12;L;"Tukuma nov., Džūkstes pag., Lancenieki, ""Cīruļi""-15";3147;117035484;100016261;0;0904800;
40003640373;LV82ZZZ40003640373;"Sabiedrība ar ierobežotu atbildību ""DEĻVIG""";Sabiedrība ar ierobežotu atbildību;DEĻVIG;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-08-06;2015-02-12;L;Rīga, Pļavnieku iela 2-41;1021;113376752;0;100003003;0010000;
40003905510;LV80ZZZ40003905510;"Sabiedrība ar ierobežotu atbildību ""Ainažu 23 un 25""";Sabiedrība ar ierobežotu atbildību;Ainažu 23 un 25;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-03-09;2016-12-05;L;Saulkrastu nov., Saulkrasti, Ainažu iela 23 k-4 - 1T;2160;118753008;100015620;100003583;0801413;
50103203371;LV38ZZZ50103203371;"SIA ""GERMANISCHER LLOYD""";SIA;GERMANISCHER LLOYD;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-11-28;2018-09-17;R;Rīga, Tomsona iela 39 k-1 - 53;1013;117478712;0;100003003;0010000;
42402002071;LV91ZZZ42402002071;"G.Trokšas Rēzeknes rajona individuālais uzņēmums ""MARGA-2""";G.Trokšas Rēzeknes rajona individuālais uzņēmums;MARGA-2;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1992-07-06;; ;Viļānu nov., Viļāni, Rīgas iela 3;4650;101320711;100016366;100003534;0781700;
50008057211;LV07ZZZ50008057211;Psiholoģisko pētījumu centrs;Psiholoģisko pētījumu centrs;"";"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2001-02-02;; ;Rīga, Tomsona iela 27 - 12;1013;113739140;0;100003003;0010000;
40103734622;LV04ZZZ40103734622;"Sabiedrība ar ierobežotu atbildību ""Wertum""";Sabiedrība ar ierobežotu atbildību;Wertum;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-11-25;2015-12-03;L;Rīga, Brīvības gatve 221-1;1039;117734082;0;100003003;0010000;
40003794042;LV97ZZZ40003794042;"Sabiedrība ar ierobežotu atbildību ""ANTARIS PLUSS""";Sabiedrība ar ierobežotu atbildību;ANTARIS PLUSS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-01-04;; ;Rīga, Ilūkstes iela 101 k-2 - 53;1082;112617258;0;100003003;0010000;
40103319649;;"SIA ""Dizo""";SIA;Dizo;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-09-06;2013-12-13;L;Rīga, Gunāra Astras iela 8 k-1 -155;1082;117628264;0;100003003;0010000;
40008083975;LV91ZZZ40008083975;"""Mēs pasaulē""";"";Mēs pasaulē;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-08-10;; ;Rugāju nov., Rugāju pag., Rugāji, Skolas iela 8 - 14;4570;115853543;100016157;0;0387400;
40003736701;"";"SIA ""NORD SA""";SIA;NORD SA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-04-04;2010-01-29;L;Salaspils nov., Salaspils, Skolas iela 3-33;2121;110514094;100015485;100003575;0801211;
40103556581;;"Sabiedrība ar ierobežotu atbildību ""INFINIT SOLUTIONS""";Sabiedrība ar ierobežotu atbildību;INFINIT SOLUTIONS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-06-18;2013-12-12;R;Rīga, Brīvības iela 137;1012;101126388;0;100003003;0010000;
40008084082;LV15ZZZ40008084082;"""Es pluss""";"";Es pluss;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-08-12;; ;Rīga, Marsa gatve 10 - 11;1082;112905948;0;100003003;0010000;
50003965511;;"SIA ""Merlingo""";SIA;Merlingo;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-10-24;2013-12-13;L;Rīga, Rostokas iela 50-23;1029;113954795;0;100003003;0010000;
40003331819;LV98ZZZ40003331819;"SIA ""ABC JUMS""";SIA;ABC JUMS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1997-03-04;; ;Rīga, Kurzemes prospekts 10 - 2;1067;112454111;0;100003003;0010000;
50003317361;LV74ZZZ50003317361;"Sabiedrība ar ierobežotu atbildību ""ITERA Latvija""";Sabiedrība ar ierobežotu atbildību;ITERA Latvija;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1996-11-14;; ;Rīga, Skanstes iela 50;1013;106226001;0;100003003;0010000;
41501018161;LV69ZZZ41501018161;"Zemnieku saimniecība ""LIELBĒRZI""";Zemnieku saimniecība;LIELBĒRZI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1996-06-04;2017-05-17;L;Līvānu nov., Rožupes pag.;"";100013215;100015243;0;0761266;
40003150061;LV43ZZZ40003150061;"Sabiedrība ar ierobežotu atbildību ""Būvuzņēmums STATS""";Sabiedrība ar ierobežotu atbildību;Būvuzņēmums STATS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1993-09-22;2015-12-01;L;Rīga, Antonijas iela 7-2;1010;118704061;0;100003003;0010000;
40008057718;LV57ZZZ40008057718;Rīgas civiltiesisko strīdu šķīrējtiesa;Rīgas civiltiesisko strīdu šķīrējtiesa;"";"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2001-02-20;; ;Rīga, Valguma iela 6 - 5;1048;113499883;0;100003003;0010000;
40002083280;LV47ZZZ40002083280;"Allas Grigorjevas individuālais uzņēmums Rīgā ""ARTŪRS UN A""";Allas Grigorjevas individuālais uzņēmums Rīgā;ARTŪRS UN A;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1999-11-02;; ;Rīga, Dammes iela 25 - 53;1069;111746581;0;100003003;0010000;
40003540438;LV78ZZZ40003540438;"Sabiedrība ar ierobežotu atbildību ""AIGA UN PARTNERI""";Sabiedrība ar ierobežotu atbildību;AIGA UN PARTNERI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2001-04-05;2015-12-08;L;Rīga, Tīraines iela 5B;1058;103409616;0;100003003;0010000;
40103174579;LV29ZZZ40103174579;"Sabiedrība ar ierobežotu atbildību ""DIVALL""";Sabiedrība ar ierobežotu atbildību;DIVALL;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-06-06;2015-06-03;L;Ogres nov., Ogre, Grīvas prospekts 4-5;5001;114959357;100015356;100003470;0740201;
40103357570;LV64ZZZ40103357570;EUROCASH1 LATVIJA SIA;"";EUROCASH1 LATVIJA;SIA;1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-12-16;2018-05-10;R;Rīga, Citadeles iela 1A;1010;106347555;0;100003003;0010000;
40003630820;LV90ZZZ40003630820;"Sabiedrība ar ierobežotu atbildību ""KOTAN""";Sabiedrība ar ierobežotu atbildību;KOTAN;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-05-16;2018-05-11;L;Ogres nov., Ogre, Birzgales iela 23;5001;101353532;100015356;100003470;0740201;
40103784252;LV49ZZZ40103784252;"SIA ""SKOGBALTIC""";SIA;SKOGBALTIC;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-04-28;2017-06-28;L;Rīga, Kaivas iela 50 k-2 - 97C;1021;117872177;0;100003003;0010000;
42103058872;LV46ZZZ42103058872;"SIA ""M99""";SIA;M99;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-02-07;2017-07-18;L;Liepāja, Zirņu iela 99;3411;102453527;0;100003044;0170000;
40003737711;LV74ZZZ40003737711;"Sabiedrība ar ierobežotu atbildību ""Brīvības Centrs""";Sabiedrība ar ierobežotu atbildību;Brīvības Centrs;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-04-11;; ;Rīga, Alberta iela 13;1010;101814004;0;100003003;0010000;
40203069997;LV20ZZZ40203069997;"SIA ""Dr. Keirāna privātprakse""";SIA;Dr. Keirāna privātprakse;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-17;; ;Jūrmala, Mežsargu iela 38;2008;106199935;0;100003036;0130000;
40203070017;LV62ZZZ40203070017;"Sabiedrība ar ierobežotu atbildību ""Miti""";Sabiedrība ar ierobežotu atbildību;Miti;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-17;; ;Rīga, Zundānu iela 3 - 24;1073;113264626;0;100003003;0010000;
40103961459;LV82ZZZ40103961459;"Sabiedrība ar ierobežotu atbildību ""La cave""";Sabiedrība ar ierobežotu atbildību;La cave;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2016-01-15;; ;Rīga, Druvienas iela 17 - 15;1079;111515114;0;100003003;0010000;
44103111372;LV14ZZZ44103111372;"Sabiedrība ar ierobežotu atbildību ""ALTA AB""";Sabiedrība ar ierobežotu atbildību;ALTA AB;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-04-21;; ;Alūksnes nov., Alūksne, Lielā Ezera iela 4 - 1;4301;115330344;100015694;100003108;0360201;
40203070002;LV79ZZZ40203070002;"Sabiedrība ar ierobežotu atbildību ""Chumix Pro""";Sabiedrība ar ierobežotu atbildību;Chumix Pro;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-17;; ;Rīga, Reņģes iela 2 - 23;1055;118382227;0;100003003;0010000;
